source_document,source_page,source_citation,measurement_name,body_region,population,country,sex,sample_size,stat_type,percentile,value_cm,value_mm,value_in,data_quality_note
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,female,2208,percentile,97,64.72,647.2,25.48,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,female,2208,percentile,98,65.24,652.4,25.685,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,female,2208,percentile,99,66.02,660.2,25.992,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,mean,,61.64,616.4,24.268,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,std_dev,,2.99,29.9,1.177,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,max,,72.3,723.0,28.465,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,min,,50.6,506.0,19.921,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,percentile,1,55.07,550.7,21.681,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,percentile,2,55.81,558.1,21.972,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,percentile,3,56.28,562.8,22.157,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,percentile,5,56.9,569.0,22.402,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,percentile,10,57.87,578.7,22.783,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,percentile,15,58.54,585.4,23.047,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,percentile,20,59.08,590.8,23.26,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,percentile,25,59.55,595.5,23.445,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,percentile,30,59.98,599.8,23.614,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,percentile,35,60.39,603.9,23.776,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,percentile,40,60.78,607.8,23.929,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,percentile,45,61.16,611.6,24.079,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,percentile,50,61.54,615.4,24.228,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,percentile,55,61.93,619.3,24.382,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,percentile,60,62.32,623.2,24.535,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,percentile,65,62.73,627.3,24.697,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,percentile,70,63.17,631.7,24.87,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,percentile,75,63.65,636.5,25.059,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,percentile,80,64.19,641.9,25.272,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,percentile,85,64.81,648.1,25.516,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,percentile,90,65.6,656.0,25.827,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,percentile,95,66.74,667.4,26.276,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,percentile,97,67.45,674.5,26.555,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,percentile,98,67.95,679.5,26.752,
Anthropometric Detailed Data Tables (ANSUR 1988),2,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Knee Length,lower_limb,US Military Personnel,USA,male,1774,percentile,99,68.69,686.9,27.043,
Anthropometric Detailed Data Tables (ANSUR 1988),3,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Popliteal Length,lower_limb,US Military Personnel,USA,female,2208,mean,,48.17,481.7,18.965,
Anthropometric Detailed Data Tables (ANSUR 1988),3,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Popliteal Length,lower_limb,US Military Personnel,USA,female,2208,std_dev,,2.66,26.6,1.047,
Anthropometric Detailed Data Tables (ANSUR 1988),3,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Popliteal Length,lower_limb,US Military Personnel,USA,female,2208,max,,57.8,578.0,22.756,
Anthropometric Detailed Data Tables (ANSUR 1988),3,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Popliteal Length,lower_limb,US Military Personnel,USA,female,2208,min,,39.4,394.0,15.512,
Anthropometric Detailed Data Tables (ANSUR 1988),3,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Popliteal Length,lower_limb,US Military Personnel,USA,female,2208,percentile,1,42.1,421.0,16.575,
Anthropometric Detailed Data Tables (ANSUR 1988),3,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Popliteal Length,lower_limb,US Military Personnel,USA,female,2208,percentile,2,42.91,429.1,16.894,
Anthropometric Detailed Data Tables (ANSUR 1988),3,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Popliteal Length,lower_limb,US Military Personnel,USA,female,2208,percentile,3,43.39,433.9,17.083,
Anthropometric Detailed Data Tables (ANSUR 1988),3,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Popliteal Length,lower_limb,US Military Personnel,USA,female,2208,percentile,5,44.0,440.0,17.323,
Anthropometric Detailed Data Tables (ANSUR 1988),3,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Popliteal Length,lower_limb,US Military Personnel,USA,female,2208,percentile,10,44.89,448.9,17.673,
Anthropometric Detailed Data Tables (ANSUR 1988),3,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Buttock-Popliteal Length,lower_limb,US Military Personnel,USA,female,2208,percentile,15,45.47,454.7,17.902,
